event_id,arm,reward_type,reward_value,delay_minutes,occurred_at
evt_000447,oferta_deposito,journey_start,0.3,236.1,2026-01-02T20:43:23.368425+00:00
evt_000447,oferta_deposito,conversion,1.0,5609.5,2026-01-06T14:16:47.368425+00:00
evt_000450,oferta_deposito,click,0.1,173.8,2026-01-02T20:13:26.534127+00:00
evt_000451,educacao_financeira,click,0.1,107.5,2026-01-02T19:25:09.341736+00:00
evt_000451,educacao_financeira,journey_start,0.3,327.2,2026-01-02T23:04:51.341736+00:00
evt_000451,educacao_financeira,conversion,1.0,8468.2,2026-01-08T14:45:51.341736+00:00
evt_000458,educacao_financeira,click,0.1,177.6,2026-01-02T20:50:52.254112+00:00
evt_000458,educacao_financeira,journey_start,0.3,306.9,2026-01-02T23:00:10.254112+00:00
evt_000458,educacao_financeira,conversion,1.0,7721.5,2026-01-08T02:34:46.254112+00:00
evt_000460,oferta_deposito,click,0.1,39.5,2026-01-02T18:48:40.074724+00:00
evt_000460,oferta_deposito,journey_start,0.3,741.0,2026-01-03T06:30:10.074724+00:00
evt_000460,oferta_deposito,conversion,1.0,9654.4,2026-01-09T11:03:34.074724+00:00
evt_000469,oferta_deposito,click,0.1,27.2,2026-01-02T19:15:21.169619+00:00
evt_000473,oferta_deposito,click,0.1,14.9,2026-01-02T19:24:12.716948+00:00
evt_000473,oferta_deposito,journey_start,0.3,933.0,2026-01-03T10:42:18.716948+00:00
evt_000473,oferta_deposito,conversion,1.0,14130.9,2026-01-12T14:40:12.716948+00:00
evt_000482,simulador_credito,click,0.1,131.2,2026-01-02T22:15:41.573343+00:00
evt_000490,oferta_deposito,click,0.1,171.0,2026-01-02T23:28:34.679430+00:00
evt_000498,sem_oferta,click,0.1,43.6,2026-01-02T22:15:34.503539+00:00
evt_000498,sem_oferta,journey_start,0.3,185.6,2026-01-03T00:37:34.503539+00:00
evt_000498,sem_oferta,conversion,1.0,12484.4,2026-01-11T13:36:22.503539+00:00
evt_000500,oferta_deposito,click,0.1,9.8,2026-01-02T21:47:17.804291+00:00
evt_000500,oferta_deposito,journey_start,0.3,1295.7,2026-01-03T19:13:11.804291+00:00
evt_000500,oferta_deposito,conversion,1.0,14459.8,2026-01-12T22:37:17.804291+00:00
evt_000501,sem_oferta,click,0.1,146.2,2026-01-03T00:06:08.561394+00:00
evt_000501,sem_oferta,journey_start,0.3,1057.9,2026-01-03T15:17:50.561394+00:00
evt_000502,oferta_deposito,click,0.1,117.1,2026-01-02T23:40:20.040552+00:00
evt_000502,oferta_deposito,journey_start,0.3,1245.2,2026-01-03T18:28:26.040552+00:00
evt_000502,oferta_deposito,conversion,1.0,7682.3,2026-01-08T05:45:32.040552+00:00
evt_000510,simulador_credito,click,0.1,70.5,2026-01-02T23:38:04.962442+00:00
evt_000510,simulador_credito,journey_start,0.3,412.0,2026-01-03T05:19:34.962442+00:00
evt_000512,simulador_credito,click,0.1,139.5,2026-01-03T01:00:03.456202+00:00
evt_000512,simulador_credito,journey_start,0.3,285.7,2026-01-03T03:26:15.456202+00:00
evt_000514,educacao_financeira,click,0.1,18.8,2026-01-02T23:08:03.169694+00:00
evt_000514,educacao_financeira,journey_start,0.3,491.6,2026-01-03T07:00:51.169694+00:00
evt_000514,educacao_financeira,conversion,1.0,17831.2,2026-01-15T08:00:27.169694+00:00
evt_000516,simulador_credito,click,0.1,97.9,2026-01-03T00:37:07.855819+00:00
evt_000516,simulador_credito,journey_start,0.3,757.6,2026-01-03T11:36:49.855819+00:00
evt_000516,simulador_credito,conversion,1.0,1762.7,2026-01-04T04:21:55.855819+00:00
evt_000526,sem_oferta,click,0.1,20.2,2026-01-03T00:11:22.294918+00:00
evt_000528,simulador_credito,click,0.1,133.0,2026-01-03T02:18:55.355243+00:00
evt_000528,simulador_credito,journey_start,0.3,1248.0,2026-01-03T20:53:55.355243+00:00
evt_000528,simulador_credito,conversion,1.0,3490.0,2026-01-05T10:15:55.355243+00:00
evt_000529,oferta_deposito,click,0.1,73.6,2026-01-03T01:25:08.994513+00:00
evt_000529,oferta_deposito,journey_start,0.3,1214.7,2026-01-03T20:26:14.994513+00:00
evt_000529,oferta_deposito,conversion,1.0,10677.0,2026-01-10T10:08:32.994513+00:00
evt_000531,educacao_financeira,click,0.1,9.4,2026-01-03T00:23:17.710637+00:00
evt_000533,simulador_credito,click,0.1,141.7,2026-01-03T02:51:24.971993+00:00
evt_000534,oferta_deposito,click,0.1,111.0,2026-01-03T02:29:18.495051+00:00
evt_000534,oferta_deposito,journey_start,0.3,746.7,2026-01-03T13:05:00.495051+00:00
evt_000537,oferta_deposito,click,0.1,147.8,2026-01-03T03:37:59.442729+00:00
evt_000537,oferta_deposito,journey_start,0.3,557.8,2026-01-03T10:27:59.442729+00:00
evt_000538,sem_oferta,click,0.1,140.3,2026-01-03T03:34:12.338394+00:00
evt_000538,sem_oferta,journey_start,0.3,1229.5,2026-01-03T21:43:24.338394+00:00
evt_000539,oferta_deposito,click,0.1,118.1,2026-01-03T03:36:51.616765+00:00
evt_000539,oferta_deposito,journey_start,0.3,1327.9,2026-01-03T23:46:39.616765+00:00
evt_000540,simulador_credito,click,0.1,110.1,2026-01-03T03:42:21.420994+00:00
evt_000540,simulador_credito,journey_start,0.3,258.1,2026-01-03T06:10:21.420994+00:00
evt_000540,simulador_credito,conversion,1.0,15429.1,2026-01-13T19:01:21.420994+00:00
evt_000547,simulador_credito,click,0.1,166.0,2026-01-03T05:04:49.902145+00:00
evt_000549,educacao_financeira,click,0.1,110.3,2026-01-03T04:22:58.426533+00:00
evt_000549,educacao_financeira,journey_start,0.3,525.3,2026-01-03T11:17:58.426533+00:00
evt_000549,educacao_financeira,conversion,1.0,15122.1,2026-01-13T14:34:46.426533+00:00
evt_000550,educacao_financeira,click,0.1,125.9,2026-01-03T04:44:10.546793+00:00
evt_000556,simulador_credito,click,0.1,102.9,2026-01-03T05:13:46.541903+00:00
evt_000556,simulador_credito,journey_start,0.3,804.4,2026-01-03T16:55:16.541903+00:00
evt_000556,simulador_credito,conversion,1.0,15830.0,2026-01-14T03:20:52.541903+00:00
evt_000557,simulador_credito,click,0.1,161.0,2026-01-03T06:15:54.879701+00:00
evt_000564,educacao_financeira,click,0.1,85.1,2026-01-03T06:03:51.321037+00:00
evt_000564,educacao_financeira,journey_start,0.3,527.7,2026-01-03T13:26:27.321037+00:00
evt_000564,educacao_financeira,conversion,1.0,7702.9,2026-01-08T13:01:39.321037+00:00
evt_000565,educacao_financeira,click,0.1,131.9,2026-01-03T06:56:00.275688+00:00
evt_000565,educacao_financeira,journey_start,0.3,489.1,2026-01-03T12:53:12.275688+00:00
evt_000566,oferta_deposito,click,0.1,19.3,2026-01-03T05:18:05.973091+00:00
evt_000566,oferta_deposito,journey_start,0.3,330.3,2026-01-03T10:29:05.973091+00:00
evt_000566,oferta_deposito,conversion,1.0,2342.5,2026-01-04T20:01:17.973091+00:00
evt_000570,simulador_credito,click,0.1,115.0,2026-01-03T07:18:13.191848+00:00
evt_000570,simulador_credito,journey_start,0.3,269.7,2026-01-03T09:52:55.191848+00:00
evt_000573,educacao_financeira,click,0.1,134.3,2026-01-03T08:06:30.951029+00:00
evt_000573,educacao_financeira,journey_start,0.3,907.2,2026-01-03T20:59:24.951029+00:00
evt_000576,educacao_financeira,click,0.1,50.4,2026-01-03T06:59:01.290827+00:00
evt_000578,educacao_financeira,click,0.1,134.4,2026-01-03T08:42:15.227506+00:00
evt_000578,educacao_financeira,journey_start,0.3,926.2,2026-01-03T21:54:03.227506+00:00
evt_000578,educacao_financeira,conversion,1.0,3044.1,2026-01-05T09:11:57.227506+00:00
evt_000581,educacao_financeira,click,0.1,69.1,2026-01-03T07:47:55.795844+00:00
evt_000581,educacao_financeira,journey_start,0.3,736.1,2026-01-03T18:54:55.795844+00:00
evt_000581,educacao_financeira,conversion,1.0,2814.6,2026-01-05T05:33:25.795844+00:00
evt_000584,simulador_credito,click,0.1,95.8,2026-01-03T08:27:30.100001+00:00
evt_000584,simulador_credito,journey_start,0.3,716.3,2026-01-03T18:48:00.100001+00:00
evt_000584,simulador_credito,conversion,1.0,7915.0,2026-01-08T18:46:42.100001+00:00
evt_000585,educacao_financeira,click,0.1,159.9,2026-01-03T09:34:47.577436+00:00
evt_000591,educacao_financeira,click,0.1,39.5,2026-01-03T07:55:45.265465+00:00
evt_000591,educacao_financeira,journey_start,0.3,805.2,2026-01-03T20:41:27.265465+00:00
evt_000591,educacao_financeira,conversion,1.0,4942.7,2026-01-06T17:38:57.265465+00:00
evt_000593,sem_oferta,click,0.1,88.1,2026-01-03T08:50:32.392670+00:00
evt_000593,sem_oferta,journey_start,0.3,951.9,2026-01-03T23:14:20.392670+00:00
evt_000593,sem_oferta,conversion,1.0,7771.7,2026-01-08T16:54:08.392670+00:00
evt_000594,oferta_deposito,click,0.1,168.6,2026-01-03T10:13:37.492429+00:00
evt_000594,oferta_deposito,journey_start,0.3,1331.9,2026-01-04T05:36:55.492429+00:00
evt_000597,sem_oferta,click,0.1,141.6,2026-01-03T09:50:47.619448+00:00
evt_000597,sem_oferta,journey_start,0.3,890.6,2026-01-03T22:19:47.619448+00:00
evt_000604,oferta_deposito,click,0.1,157.8,2026-01-03T10:20:06.659317+00:00
evt_000608,simulador_credito,click,0.1,85.3,2026-01-03T09:41:20.868171+00:00
evt_000608,simulador_credito,journey_start,0.3,928.3,2026-01-03T23:44:20.868171+00:00
evt_000608,simulador_credito,conversion,1.0,16923.7,2026-01-15T02:19:44.868171+00:00
evt_000614,simulador_credito,click,0.1,29.6,2026-01-03T09:20:13.195296+00:00
evt_000614,simulador_credito,journey_start,0.3,502.3,2026-01-03T17:12:55.195296+00:00
evt_000616,oferta_deposito,click,0.1,53.5,2026-01-03T09:52:00.220984+00:00
evt_000621,simulador_credito,click,0.1,147.7,2026-01-03T12:00:10.383718+00:00
evt_000627,oferta_deposito,click,0.1,126.2,2026-01-03T12:48:33.066954+00:00
evt_000627,oferta_deposito,journey_start,0.3,1235.6,2026-01-04T07:17:57.066954+00:00
evt_000630,educacao_financeira,click,0.1,89.0,2026-01-03T12:16:25.040207+00:00
evt_000635,simulador_credito,click,0.1,172.0,2026-01-03T14:14:04.701388+00:00
evt_000638,sem_oferta,click,0.1,113.0,2026-01-03T13:31:56.949943+00:00
evt_000639,educacao_financeira,click,0.1,24.0,2026-01-03T12:04:10.349560+00:00
evt_000639,educacao_financeira,journey_start,0.3,122.8,2026-01-03T13:42:58.349560+00:00
evt_000639,educacao_financeira,conversion,1.0,19197.0,2026-01-16T19:37:10.349560+00:00
evt_000641,oferta_deposito,click,0.1,143.8,2026-01-03T14:15:47.698161+00:00
evt_000641,oferta_deposito,journey_start,0.3,725.2,2026-01-03T23:57:11.698161+00:00
evt_000641,oferta_deposito,conversion,1.0,18729.8,2026-01-16T12:01:47.698161+00:00
evt_000645,sem_oferta,click,0.1,164.5,2026-01-03T14:55:16.570982+00:00
evt_000648,sem_oferta,click,0.1,169.0,2026-01-03T15:18:01.594450+00:00
evt_000648,sem_oferta,journey_start,0.3,405.9,2026-01-03T19:14:55.594450+00:00
evt_000648,sem_oferta,conversion,1.0,2832.7,2026-01-05T11:41:43.594450+00:00
evt_000654,educacao_financeira,click,0.1,84.3,2026-01-03T14:25:51.113693+00:00
evt_000654,educacao_financeira,journey_start,0.3,1089.5,2026-01-04T07:11:03.113693+00:00
evt_000664,educacao_financeira,click,0.1,101.8,2026-01-03T15:34:04.267832+00:00
evt_000664,educacao_financeira,journey_start,0.3,1069.4,2026-01-04T07:41:40.267832+00:00
evt_000665,oferta_deposito,click,0.1,135.2,2026-01-03T16:13:44.484481+00:00
evt_000665,oferta_deposito,journey_start,0.3,220.2,2026-01-03T17:38:44.484481+00:00
evt_000668,oferta_deposito,click,0.1,141.1,2026-01-03T16:53:40.646425+00:00
evt_000668,oferta_deposito,journey_start,0.3,951.5,2026-01-04T06:24:04.646425+00:00
evt_000668,oferta_deposito,conversion,1.0,10935.1,2026-01-11T04:47:40.646425+00:00
evt_000670,oferta_deposito,click,0.1,10.7,2026-01-03T14:58:58.038433+00:00
evt_000672,oferta_deposito,click,0.1,15.7,2026-01-03T15:37:49.859551+00:00
evt_000672,oferta_deposito,journey_start,0.3,71.0,2026-01-03T16:33:07.859551+00:00
evt_000674,educacao_financeira,click,0.1,169.3,2026-01-03T18:27:02.276137+00:00
evt_000674,educacao_financeira,journey_start,0.3,978.5,2026-01-04T07:56:14.276137+00:00
evt_000674,educacao_financeira,conversion,1.0,6387.2,2026-01-08T02:04:56.276137+00:00
evt_000675,oferta_deposito,click,0.1,155.1,2026-01-03T18:23:08.287813+00:00
evt_000680,sem_oferta,click,0.1,27.3,2026-01-03T16:26:23.350771+00:00
evt_000680,sem_oferta,journey_start,0.3,374.3,2026-01-03T22:13:23.350771+00:00
evt_000680,sem_oferta,conversion,1.0,6522.4,2026-01-08T04:41:29.350771+00:00
evt_000682,simulador_credito,click,0.1,79.6,2026-01-03T17:20:03.916355+00:00
evt_000682,simulador_credito,journey_start,0.3,395.5,2026-01-03T22:35:57.916355+00:00
evt_000682,simulador_credito,conversion,1.0,16975.0,2026-01-15T10:55:27.916355+00:00
evt_000683,simulador_credito,click,0.1,171.7,2026-01-03T19:04:56.525393+00:00
evt_000685,educacao_financeira,click,0.1,29.0,2026-01-03T16:52:38.187513+00:00
evt_000690,educacao_financeira,click,0.1,163.1,2026-01-03T19:44:04.239630+00:00
evt_000690,educacao_financeira,journey_start,0.3,1007.0,2026-01-04T09:47:58.239630+00:00
evt_000690,educacao_financeira,conversion,1.0,4299.3,2026-01-06T16:40:16.239630+00:00
evt_000692,sem_oferta,click,0.1,149.6,2026-01-03T19:37:24.198556+00:00
evt_000693,educacao_financeira,click,0.1,41.4,2026-01-03T17:59:26.605547+00:00
evt_000693,educacao_financeira,journey_start,0.3,1285.3,2026-01-04T14:43:20.605547+00:00
evt_000693,educacao_financeira,conversion,1.0,13059.4,2026-01-12T18:57:26.605547+00:00
evt_000696,simulador_credito,click,0.1,141.2,2026-01-03T20:16:32.014477+00:00
evt_000703,educacao_financeira,click,0.1,117.0,2026-01-03T20:50:12.704878+00:00
evt_000705,educacao_financeira,click,0.1,98.3,2026-01-03T20:39:14.002226+00:00
evt_000709,simulador_credito,click,0.1,44.2,2026-01-03T20:08:38.685231+00:00
evt_000709,simulador_credito,journey_start,0.3,765.2,2026-01-04T08:09:38.685231+00:00
evt_000710,simulador_credito,click,0.1,138.0,2026-01-03T21:43:22.149386+00:00
evt_000711,educacao_financeira,click,0.1,11.5,2026-01-03T19:41:37.982996+00:00
evt_000712,educacao_financeira,click,0.1,7.2,2026-01-03T19:45:17.149096+00:00
evt_000712,educacao_financeira,journey_start,0.3,826.4,2026-01-04T09:24:29.149096+00:00
evt_000712,educacao_financeira,conversion,1.0,12673.6,2026-01-12T14:51:41.149096+00:00
evt_000714,sem_oferta,click,0.1,176.6,2026-01-03T22:39:33.803939+00:00
evt_000718,oferta_deposito,click,0.1,107.8,2026-01-03T21:56:25.020655+00:00
evt_000719,oferta_deposito,click,0.1,47.4,2026-01-03T20:57:48.518991+00:00
evt_000721,sem_oferta,click,0.1,104.4,2026-01-03T22:00:45.219380+00:00
evt_000721,sem_oferta,journey_start,0.3,339.9,2026-01-04T01:56:15.219380+00:00
evt_000721,sem_oferta,conversion,1.0,13206.9,2026-01-13T00:23:15.219380+00:00
evt_000724,educacao_financeira,click,0.1,64.1,2026-01-03T21:37:13.873494+00:00
evt_000724,educacao_financeira,journey_start,0.3,334.5,2026-01-04T02:07:37.873494+00:00
evt_000724,educacao_financeira,conversion,1.0,16717.4,2026-01-15T11:10:31.873494+00:00
evt_000726,educacao_financeira,click,0.1,9.5,2026-01-03T20:44:36.462890+00:00
evt_000726,educacao_financeira,journey_start,0.3,372.8,2026-01-04T02:47:54.462890+00:00
evt_000726,educacao_financeira,conversion,1.0,10428.9,2026-01-11T02:24:00.462890+00:00
evt_000728,oferta_deposito,click,0.1,9.7,2026-01-03T20:46:14.034145+00:00
evt_000728,oferta_deposito,journey_start,0.3,250.8,2026-01-04T00:47:20.034145+00:00
evt_000729,educacao_financeira,click,0.1,25.7,2026-01-03T21:02:56.718910+00:00
evt_000729,educacao_financeira,journey_start,0.3,983.8,2026-01-04T13:01:02.718910+00:00
evt_000730,simulador_credito,click,0.1,174.7,2026-01-03T23:33:22.465874+00:00
evt_000730,simulador_credito,journey_start,0.3,585.5,2026-01-04T06:24:10.465874+00:00
evt_000730,simulador_credito,conversion,1.0,7740.9,2026-01-09T05:39:34.465874+00:00
evt_000732,oferta_deposito,click,0.1,90.1,2026-01-03T22:20:56.655110+00:00
evt_000732,oferta_deposito,journey_start,0.3,528.8,2026-01-04T05:39:38.655110+00:00
evt_000732,oferta_deposito,conversion,1.0,7468.0,2026-01-09T01:18:50.655110+00:00
evt_000733,educacao_financeira,click,0.1,122.6,2026-01-03T22:57:22.353280+00:00
evt_000733,educacao_financeira,journey_start,0.3,911.8,2026-01-04T12:06:34.353280+00:00
evt_000733,educacao_financeira,conversion,1.0,13960.3,2026-01-13T13:35:04.353280+00:00
evt_000736,educacao_financeira,click,0.1,43.0,2026-01-03T21:59:14.722980+00:00
evt_000736,educacao_financeira,journey_start,0.3,763.6,2026-01-04T09:59:50.722980+00:00
evt_000737,educacao_financeira,click,0.1,46.4,2026-01-03T22:11:18.549876+00:00
evt_000737,educacao_financeira,journey_start,0.3,1154.9,2026-01-04T16:39:48.549876+00:00
evt_000737,educacao_financeira,conversion,1.0,10121.1,2026-01-10T22:06:00.549876+00:00
evt_000738,sem_oferta,click,0.1,15.6,2026-01-03T21:44:25.251713+00:00
evt_000738,sem_oferta,journey_start,0.3,1328.9,2026-01-04T19:37:43.251713+00:00
evt_000738,sem_oferta,conversion,1.0,19349.8,2026-01-17T07:58:37.251713+00:00
evt_000739,educacao_financeira,click,0.1,58.5,2026-01-03T22:27:55.508086+00:00
evt_000739,educacao_financeira,journey_start,0.3,1143.5,2026-01-04T16:32:55.508086+00:00
evt_000747,simulador_credito,click,0.1,153.6,2026-01-04T00:38:04.066344+00:00
evt_000747,simulador_credito,journey_start,0.3,169.3,2026-01-04T00:53:46.066344+00:00
evt_000747,simulador_credito,conversion,1.0,7698.7,2026-01-09T06:23:10.066344+00:00
evt_000756,educacao_financeira,click,0.1,135.6,2026-01-04T01:45:41.620829+00:00
evt_000756,educacao_financeira,journey_start,0.3,715.6,2026-01-04T11:25:41.620829+00:00
evt_000756,educacao_financeira,conversion,1.0,18022.4,2026-01-16T11:52:29.620829+00:00
evt_000759,educacao_financeira,click,0.1,125.7,2026-01-04T01:58:15.869664+00:00
evt_000759,educacao_financeira,journey_start,0.3,1077.9,2026-01-04T17:50:27.869664+00:00
evt_000759,educacao_financeira,conversion,1.0,14943.7,2026-01-14T08:56:15.869664+00:00
evt_000763,educacao_financeira,click,0.1,150.7,2026-01-04T02:40:12.337837+00:00
evt_000763,educacao_financeira,journey_start,0.3,481.7,2026-01-04T08:11:12.337837+00:00
evt_000763,educacao_financeira,conversion,1.0,9282.1,2026-01-10T10:51:36.337837+00:00
evt_000765,oferta_deposito,click,0.1,119.1,2026-01-04T02:20:12.929385+00:00
evt_000771,educacao_financeira,click,0.1,167.5,2026-01-04T03:27:01.760457+00:00
evt_000771,educacao_financeira,journey_start,0.3,921.3,2026-01-04T16:00:49.760457+00:00
evt_000771,educacao_financeira,conversion,1.0,4558.4,2026-01-07T04:37:55.760457+00:00
evt_000773,sem_oferta,click,0.1,144.7,2026-01-04T03:14:02.550742+00:00
evt_000773,sem_oferta,journey_start,0.3,1147.9,2026-01-04T19:57:14.550742+00:00
evt_000773,sem_oferta,conversion,1.0,10464.2,2026-01-11T07:13:32.550742+00:00
evt_000774,simulador_credito,click,0.1,122.8,2026-01-04T02:54:54.282325+00:00
evt_000774,simulador_credito,journey_start,0.3,378.2,2026-01-04T07:10:18.282325+00:00
evt_000778,simulador_credito,click,0.1,38.4,2026-01-04T01:53:52.828149+00:00
evt_000779,educacao_financeira,click,0.1,56.2,2026-01-04T02:13:54.452354+00:00
evt_000779,educacao_financeira,journey_start,0.3,902.7,2026-01-04T16:20:24.452354+00:00
evt_000779,educacao_financeira,conversion,1.0,16310.6,2026-01-15T09:08:18.452354+00:00
evt_000781,oferta_deposito,click,0.1,22.9,2026-01-04T01:51:45.015321+00:00
evt_000781,oferta_deposito,journey_start,0.3,1406.7,2026-01-05T00:55:33.015321+00:00
evt_000787,oferta_deposito,click,0.1,98.7,2026-01-04T03:44:06.509188+00:00
evt_000787,oferta_deposito,journey_start,0.3,1061.6,2026-01-04T19:47:00.509188+00:00
evt_000787,oferta_deposito,conversion,1.0,17144.9,2026-01-15T23:50:18.509188+00:00
evt_000790,sem_oferta,click,0.1,25.7,2026-01-04T02:36:19.475116+00:00
evt_000790,sem_oferta,journey_start,0.3,991.4,2026-01-04T18:42:01.475116+00:00
evt_000792,educacao_financeira,click,0.1,128.3,2026-01-04T04:21:20.430837+00:00
evt_000792,educacao_financeira,journey_start,0.3,454.1,2026-01-04T09:47:08.430837+00:00
evt_000792,educacao_financeira,conversion,1.0,7218.8,2026-01-09T02:31:50.430837+00:00
evt_000796,oferta_deposito,click,0.1,18.1,2026-01-04T02:44:32.620528+00:00
evt_000796,oferta_deposito,journey_start,0.3,1170.1,2026-01-04T21:56:32.620528+00:00
evt_000797,simulador_credito,click,0.1,172.6,2026-01-04T05:22:23.481579+00:00
evt_000803,educacao_financeira,click,0.1,6.5,2026-01-04T03:03:13.223894+00:00
evt_000803,educacao_financeira,journey_start,0.3,162.6,2026-01-04T05:39:19.223894+00:00
evt_000803,educacao_financeira,conversion,1.0,1448.0,2026-01-05T03:04:43.223894+00:00
evt_000805,oferta_deposito,click,0.1,146.9,2026-01-04T05:31:17.849997+00:00
evt_000807,simulador_credito,click,0.1,77.2,2026-01-04T04:42:29.254196+00:00
evt_000808,sem_oferta,click,0.1,45.2,2026-01-04T04:12:28.933917+00:00
evt_000809,educacao_financeira,click,0.1,28.5,2026-01-04T04:02:45.966242+00:00
evt_000811,educacao_financeira,click,0.1,56.9,2026-01-04T04:45:13.088921+00:00
evt_000811,educacao_financeira,journey_start,0.3,933.6,2026-01-04T19:21:55.088921+00:00
evt_000812,simulador_credito,click,0.1,12.3,2026-01-04T04:12:42.943758+00:00
evt_000812,simulador_credito,journey_start,0.3,457.1,2026-01-04T11:37:30.943758+00:00
