event_id,occurred_at,subject_key,segment,channel,age,job,month,poutcome,previous,base_propensity,available_arms,logging_policy,chosen_arm
evt_000136,2026-01-01T11:43:05.273469+00:00,sub_024829,novo,email,29,blue-collar,nov,nonexistent,0,0.0527,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000137,2026-01-01T11:50:42.814706+00:00,sub_001269,novo,email,31,admin.,may,nonexistent,0,0.0394,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000138,2026-01-01T12:00:14.001003+00:00,sub_014312,novo,email,37,blue-collar,jul,nonexistent,0,0.0561,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000139,2026-01-01T12:04:09.105967+00:00,sub_017987,novo,app,31,blue-collar,jul,nonexistent,0,0.039,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000140,2026-01-01T12:07:45.201637+00:00,sub_040477,recorrente,email,71,admin.,aug,failure,2,0.371,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000141,2026-01-01T12:26:52.121666+00:00,sub_008838,novo,web,32,services,jun,nonexistent,0,0.0364,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000142,2026-01-01T12:29:25.547296+00:00,sub_011390,novo,web,31,services,jun,nonexistent,0,0.0338,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000143,2026-01-01T12:39:01.192936+00:00,sub_016826,novo,web,58,blue-collar,jul,nonexistent,0,0.0592,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000144,2026-01-01T12:39:11.679201+00:00,sub_040885,reativado,web,28,admin.,oct,success,1,0.7644,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000145,2026-01-01T12:42:28.474733+00:00,sub_035149,novo,web,27,blue-collar,may,nonexistent,0,0.0869,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000146,2026-01-01T12:45:36.407107+00:00,sub_001428,novo,email,43,blue-collar,may,nonexistent,0,0.0292,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000147,2026-01-01T12:49:21.485201+00:00,sub_009635,novo,app,32,technician,jun,nonexistent,0,0.0458,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000148,2026-01-01T12:50:47.364086+00:00,sub_033843,recorrente,app,51,blue-collar,may,failure,1,0.0502,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000149,2026-01-01T13:05:13.444374+00:00,sub_002401,novo,app,48,services,may,nonexistent,0,0.0343,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000150,2026-01-01T13:06:03.865360+00:00,sub_035243,novo,email,31,services,may,nonexistent,0,0.0445,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000151,2026-01-01T13:09:53.530454+00:00,sub_011589,novo,web,44,unemployed,jun,nonexistent,0,0.0288,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000152,2026-01-01T13:15:54.272525+00:00,sub_037796,recorrente,web,63,technician,aug,failure,1,0.2067,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000153,2026-01-01T13:36:32.479876+00:00,sub_012092,novo,web,49,housemaid,jun,nonexistent,0,0.0358,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000154,2026-01-01T13:47:35.560580+00:00,sub_017888,novo,web,46,services,jul,nonexistent,0,0.0308,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000155,2026-01-01T13:50:09.957411+00:00,sub_027263,novo,web,54,retired,nov,nonexistent,0,0.0812,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000156,2026-01-01T13:56:44.619152+00:00,sub_005201,novo,app,48,services,may,nonexistent,0,0.0345,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000157,2026-01-01T14:02:50.607749+00:00,sub_022943,novo,app,31,technician,aug,nonexistent,0,0.047,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000158,2026-01-01T14:04:40.726797+00:00,sub_020800,novo,email,31,technician,aug,nonexistent,0,0.0558,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000159,2026-01-01T14:18:46.582269+00:00,sub_032287,reativado,web,28,blue-collar,may,success,1,0.2682,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000160,2026-01-01T14:31:58.013029+00:00,sub_041027,recorrente,app,37,services,oct,failure,2,0.3164,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000161,2026-01-01T14:42:13.178501+00:00,sub_027361,novo,web,33,admin.,nov,nonexistent,0,0.0657,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000162,2026-01-01T14:47:15.309963+00:00,sub_016853,novo,web,55,admin.,jul,nonexistent,0,0.0712,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000163,2026-01-01T14:48:34.993637+00:00,sub_016738,novo,app,47,technician,jul,nonexistent,0,0.0645,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000164,2026-01-01T15:20:15.629508+00:00,sub_017214,novo,app,35,services,jul,nonexistent,0,0.0543,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000165,2026-01-01T15:20:45.642887+00:00,sub_033527,novo,email,38,admin.,may,nonexistent,0,0.1016,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000166,2026-01-01T15:41:36.630077+00:00,sub_013230,novo,app,26,blue-collar,jul,nonexistent,0,0.0576,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000167,2026-01-01T15:43:26.491052+00:00,sub_006877,novo,app,31,services,may,nonexistent,0,0.0273,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000168,2026-01-01T15:44:59.827082+00:00,sub_013768,novo,web,32,blue-collar,jul,nonexistent,0,0.0593,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000169,2026-01-01T15:49:23.551815+00:00,sub_000935,novo,web,54,management,may,nonexistent,0,0.0354,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000170,2026-01-01T15:52:49.326468+00:00,sub_004371,novo,email,57,blue-collar,may,nonexistent,0,0.0306,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000171,2026-01-01T15:54:53.826474+00:00,sub_003708,novo,email,57,blue-collar,may,nonexistent,0,0.0301,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000172,2026-01-01T15:58:44.129480+00:00,sub_031778,novo,app,35,admin.,may,nonexistent,0,0.1191,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000173,2026-01-01T16:04:11.447147+00:00,sub_029752,recorrente,web,39,management,apr,failure,1,0.1388,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000174,2026-01-01T16:10:18.770583+00:00,sub_028698,recorrente,app,41,blue-collar,apr,failure,1,0.1182,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000175,2026-01-01T16:13:18.911383+00:00,sub_019023,novo,web,52,technician,aug,nonexistent,0,0.057,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000176,2026-01-01T16:15:20.421073+00:00,sub_029534,novo,app,26,admin.,apr,nonexistent,0,0.2182,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000177,2026-01-01T16:18:50.419758+00:00,sub_006642,novo,app,50,blue-collar,may,nonexistent,0,0.0353,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000178,2026-01-01T16:22:25.873234+00:00,sub_037094,novo,email,51,admin.,jul,nonexistent,0,0.3154,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000179,2026-01-01T16:23:24.602977+00:00,sub_020637,novo,app,32,technician,aug,nonexistent,0,0.0617,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000180,2026-01-01T16:25:27.595437+00:00,sub_038636,recorrente,web,52,admin.,nov,failure,3,0.3329,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000181,2026-01-01T16:30:36.993669+00:00,sub_006273,novo,app,37,blue-collar,may,nonexistent,0,0.0319,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000182,2026-01-01T16:36:37.319444+00:00,sub_020484,novo,email,37,technician,aug,nonexistent,0,0.0551,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000183,2026-01-01T16:40:31.172389+00:00,sub_028680,novo,email,40,blue-collar,apr,nonexistent,0,0.1717,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000184,2026-01-01T16:43:12.862967+00:00,sub_020413,novo,web,37,technician,aug,nonexistent,0,0.0615,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000185,2026-01-01T16:45:40.416002+00:00,sub_018376,novo,email,33,technician,jul,nonexistent,0,0.0647,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000186,2026-01-01T16:48:03.255243+00:00,sub_006846,novo,web,42,management,may,nonexistent,0,0.036,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000187,2026-01-01T17:01:22.963184+00:00,sub_015693,novo,app,46,blue-collar,jul,nonexistent,0,0.0704,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000188,2026-01-01T17:02:10.228361+00:00,sub_009834,novo,app,42,management,jun,nonexistent,0,0.0404,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000189,2026-01-01T17:09:53.310488+00:00,sub_012418,novo,app,57,management,jul,nonexistent,0,0.0726,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000190,2026-01-01T17:22:52.856324+00:00,sub_028160,novo,app,43,services,apr,nonexistent,0,0.1933,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000191,2026-01-01T17:28:20.033989+00:00,sub_025960,novo,app,56,blue-collar,nov,nonexistent,0,0.0462,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000192,2026-01-01T17:30:10.113091+00:00,sub_025009,recorrente,app,35,management,nov,failure,1,0.0432,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000193,2026-01-01T17:31:43.631010+00:00,sub_014902,novo,web,38,blue-collar,jul,nonexistent,0,0.0413,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000194,2026-01-01T17:32:14.572048+00:00,sub_039527,novo,app,24,student,apr,nonexistent,0,0.4614,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000195,2026-01-01T17:34:44.940614+00:00,sub_003610,novo,web,29,housemaid,may,nonexistent,0,0.0372,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000196,2026-01-01T17:37:04.709401+00:00,sub_014110,novo,web,30,blue-collar,jul,nonexistent,0,0.0567,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000197,2026-01-01T17:41:03.135607+00:00,sub_004860,novo,email,34,blue-collar,may,nonexistent,0,0.0334,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000198,2026-01-01T17:45:29.255506+00:00,sub_013960,novo,web,44,technician,jul,nonexistent,0,0.0772,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000199,2026-01-01T17:45:58.666434+00:00,sub_039618,recorrente,email,44,technician,may,failure,1,0.1203,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000200,2026-01-01T17:49:59.489085+00:00,sub_015085,novo,web,33,management,jul,nonexistent,0,0.0698,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000201,2026-01-01T18:06:27.506826+00:00,sub_037422,recorrente,app,36,admin.,aug,failure,2,0.2379,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000202,2026-01-01T18:06:37.290428+00:00,sub_020390,novo,web,46,services,aug,nonexistent,0,0.0551,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000203,2026-01-01T18:10:52.880553+00:00,sub_028819,novo,web,24,blue-collar,apr,nonexistent,0,0.1753,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000204,2026-01-01T18:20:51.771224+00:00,sub_018840,novo,web,46,admin.,aug,nonexistent,0,0.0633,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000205,2026-01-01T18:24:10.915119+00:00,sub_010950,novo,web,37,technician,jun,nonexistent,0,0.0439,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000206,2026-01-01T18:24:24.462361+00:00,sub_031477,novo,web,48,entrepreneur,may,nonexistent,0,0.1047,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000207,2026-01-01T18:25:07.326700+00:00,sub_039918,reativado,app,40,blue-collar,jun,success,2,0.737,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000208,2026-01-01T18:28:07.176784+00:00,sub_010854,novo,app,25,services,jun,nonexistent,0,0.0359,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000209,2026-01-01T18:29:03.602909+00:00,sub_032075,novo,email,34,management,may,nonexistent,0,0.1043,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000210,2026-01-01T18:31:11.297273+00:00,sub_010755,novo,email,36,admin.,jun,nonexistent,0,0.033,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000211,2026-01-01T18:37:15.347341+00:00,sub_029527,novo,app,38,technician,apr,nonexistent,0,0.2056,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_000212,2026-01-01T18:42:13.835381+00:00,sub_032497,novo,email,43,blue-collar,may,nonexistent,0,0.0837,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000213,2026-01-01T18:48:41.485119+00:00,sub_018508,novo,email,35,technician,jul,nonexistent,0,0.0772,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000214,2026-01-01T18:52:25.476155+00:00,sub_030352,novo,app,23,student,apr,nonexistent,0,0.2359,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000215,2026-01-01T19:07:37.571361+00:00,sub_011213,novo,email,44,blue-collar,jun,nonexistent,0,0.0398,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000216,2026-01-01T19:07:49.163600+00:00,sub_003264,novo,web,41,blue-collar,may,nonexistent,0,0.0312,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000217,2026-01-01T19:12:13.823083+00:00,sub_003970,novo,email,41,management,may,nonexistent,0,0.0395,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000218,2026-01-01T19:15:16.523049+00:00,sub_018412,novo,web,31,blue-collar,jul,nonexistent,0,0.0605,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000219,2026-01-01T19:15:30.486769+00:00,sub_037176,novo,web,60,self-employed,aug,nonexistent,0,0.2664,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000220,2026-01-01T19:22:28.520007+00:00,sub_005254,novo,app,37,entrepreneur,may,nonexistent,0,0.0395,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000221,2026-01-01T19:26:55.092774+00:00,sub_018772,novo,app,36,admin.,jul,nonexistent,0,0.0304,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000222,2026-01-01T19:31:16.212059+00:00,sub_028997,recorrente,web,35,blue-collar,apr,failure,1,0.131,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_000223,2026-01-01T19:41:12.816941+00:00,sub_008334,novo,email,54,technician,jun,nonexistent,0,0.0413,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_000224,2026-01-01T19:51:22.073981+00:00,sub_029721,recorrente,email,34,blue-collar,apr,failure,1,0.123,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_000225,2026-01-01T19:54:21.089027+00:00,sub_012601,novo,email,31,admin.,jul,nonexistent,0,0.0783,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
